title,permalink,content,date
"El reencuentro",http://resistancefutile.com/2007/09/04/el-reencuentro/,"Han sido dos días enteros de lavado de cerebro: los valores de la compañía, lo supermegachuli que somos, lo que molamos y sobretodo un ensalzamiento de los puntos fuertes y un maquillaje más o menos disimulado de las debilidades o aspectos negativos de la compañía. Reencuentro con los topicazos de siempre en este tipo de empresas, reencuentro con los novatillos que empiezan y que hacen las típicas preguntas que oyes en primero de carrera ""Profesor, profesor, ¿qué libro compro para seguir la asignatura?"", que te entran ganas de decirle, la bíblia chato, para que empieces a rezar para aprobar.

Hablando con gerentes y con socios, uno tiene siempre buenas vibraciones, yo no sé si usan brujería o algo así, pero lo que es la dialéctica, la dominan en extremo, a uno le da la sensación que si te encuentras en pleno desierto del Sáhara y te vienen (cualquiera de ellos eh) a venderte un anorak, les dices oiga sí, deme dos por favor. Y luego cuando llegas a casa ves los anoraks y dices ¿WTF? ¿Para qué cojones quiero yo unos anoraks en el puto desierto? Pero entonces ya da igual y dices mira tu a lo mejor un día de estos el cambio climático hace que se hiele el puto Sáhara. Nunca se sabe.

Y mañana el proyecto, ya estoy asignado pero es una caja de sorpresas, eso es realmente una incógnita, lo revelan 5 minutos antes de acabar el curso de entrada (en las entrevistas ni palabra) para que no puedas hacer preguntas comprometidas ni averiguar nada por tu cuenta, zas, en toda la boca, te lo comes y luego vas y ves qué te ha tocado, el proyecto marrón que tienes que tirar palante, el proyecto de guais con documentación infinita, el proyecto agujero negro (que ni la luz escapa a su gravedad), el proyecto de pimpampumfuera que luego se va alargando y alargando como cuando te sacas un chicle de la boca o el proyecto perfecto. El proyecto perfecto, según cuenta la leyenda es uno en el que haces lo que se supone que debes hacer, hay un buen clima de la ostia, el cliente se porta de cojones, aprendes un huevo y encima sales de media a tu hora con una varianza coherente. 

Y dices bueno, chato si tan jodido lo ves ¿Porque no te drogas? O algo y nos dejas de dar la brasa. Y para qué coño volviste al mundo de la gran consultoría? Quién te mandaba a tí meterte en estos berenjenales? Te lo has buscado y lo has decidido tú solito, pues joder ahora no nos vendrás con que antes de empezar tu primer proyecto estás desmotivado o no te encuentras a gusto. Y no es eso, estoy convencido de que he hecho bien con este cambio y tengo ganas de demostrar lo que valgo a tope pero en esto (como todo) hay que tener suerte, suerte de que las cosas salgan, de que la historia funcione más o menos bien, de que se me presenten oportunidades y allí tengo que estar al pié del cañón, dándolo todo y eso joder en cierto modo asusta y me causa incertidumbre, por eso estas líneas contando como lo veo y qué han dado de sí estos dos días de entrada en la compañía.

Así que bueno, según como vaya mañana, con el título del post que intentaré hacer ya veréis como ha ido si pongo ""Pintan bastos"" pues ya sabéis que estoy jodido, si por el contrario veis ""Vivan los Donuts y el Bollycao"" prepararos a descubrir más cosillas interesantes de mi nuevo curro. Y por cierto también espero que mañana se presenten nuevos iPods, pero no creo yo que pueda seguir el evento, así que ya me enteraré luego si mi Visa debe morir en la hoguera o le perdono la vida hasta que salga una actualización del MacBook Pro.
",20070904
"Sin saber donde voy",http://resistancefutile.com/2007/09/05/sin-saber-donde-voy/,"Puedo durar días en mi proyecto actual o puede ser que me quede años... nunca se sabe. De momento bueno poco puedo hacer, pero mañana (y lo más seguro que pasado mañana también) estaré allí intentando dar soporte a la gente de ese proyecto y a ver si la semana que viene tienen las cosas un poco más claras. Veremos. Muchas gracias por las muestras de apoyo moral de todos los que me habéis contestado en el anterior post. Si fuera <a href=""http://alexliam.net"">Alexliam</a> sin duda os diría: <strong>Os amo</strong>.",20070905
"Touch The Music",http://resistancefutile.com/2007/09/05/touch-the-music/,"<img src='http://resistancefutile.com/wp-content/zz2b587682.png' alt='iPod touch' class=""derecha"" />Cuando <a href=""http://childrenatyourfeet.com"">Cristina</a> me contaba por teléfono lo que Apple acababa de presentar no daba crédito. No llegaba a creerlo, pero después de ver las <a href=""http://www.apple.com/ipodtouch/specs.html"">especificaciones técnicas</a>, el fabuloso <a href=""http://www.applesfera.com/2007/09/05-con-vosotros-el-ipod-touch"">artículo de Miguel en Applesfera</a> y ver varias veces el <a href=""http://www.apple.com/ipodtouch/guidedtour/"">Guided Tour</a> a máxima resolución, sólo 4 palabras me bastan para definir este nuevo iPod: <strong>es la puta ostia</strong>. Así de claro, incluir una interfaz <strong>multitouch</strong> a un reproductor musical es ambicioso, pero además agregarle Wifi y ofrecer la posibilidad de descargar y comprar música desde el mismo reproductor me parece muy atractivo. 

Y la alianza con <a href=""http://apple.com/starbucks"">Starbucks</a> me parece del todo genial y más para un <em>frappuccinero</em> como yo. Aunque me gustará ver como esto lo vamos adoptando aquí en Spain, porque <em>Spain is different</em> ya lo sabéis y aquí el rollo franquícias no termina de ir igual que en otros países de la unión europea y mucho menos lo podemos comparar a los establecimientos <em>yankees</em>.

En cuanto salga, llueva, nieve o truene me lo compro, fijo, absolutamente seguro: estar en mi terracita consultando algún blog mientras escucho mis temas favoritos, moviendolos con coverflow y viendo mis fotos va a ser impagable. ¿Y el iPhone? el iPhone que se espere tu, que saquen una versión remineralizada y revitalizada y hablaremos, así de claro lo digo prefiero comprarme ahora este iPod touch y tener otro terminal para hacer llamadas, en serio, de momento lo veo así. Tengo ganas infinitas de pedirlo YA. ",20070905
"Proyecto fugaz",http://resistancefutile.com/2007/09/06/proyecto-fugaz/,"Y ya me han largado del proyecto. Ala mañana a otra cosa, la verdad que el cliente este parecía complicado de llevar, estaba en el culo del mundo y era tecnológicamente arriesgado (que por un lado está bien pero por otro te puedes pegar una castaña más gorda, reconozcámoslo). Además me han metido allí como último recurso a ver si podía echar una mano a la gente que estaba allí y vaya si se la he echado: al cuello, no les he aportado más que problemas y al final antes de irme, haciendo la prueba final se ha solucionado sin hacer yo nada un pollo que tenían montado de la ostia y vamos que hayamos encontrado una solución les ha puteado más que otra cosa, pues cuando ya dábamos todo por perdido y podrían haberse largado a casa, seguramente a estas horas estarán todavía allí en el culo del mundo dos compañeros dándolo todo por la patria.

Yo de verdad os lo puedo jurar: nunca entenderé los intrincados caminos del azar. ",20070906
"Mehagustado/Nomehagustado [11/09/2007]",http://resistancefutile.com/2007/09/11/mehagustadonomehagustado-11092007/,"Hago un <strong>mehagustado</strong> especial ya que este finde ha sido un poco largo, hoy diada nacional de Catalunya es fiesta y ayer me lo pude pillar de puente así que he podido disfrutar de 4 días de ""fiesta"".

- <strong>Mehagustado</strong> cada minuto de este largo finde, hacía mucho tiempo que no lo pasaba tan bien, que no tenía sensaciones tan positivas. Hemos podido ir comprando cosillas para el piso, hemos incluso dormido ahí hoy y ayer vinieron a cenar los amigotes del MundoReal&trade;, ha sido fabuloso.

- <strong>Mehagustado</strong> <a href=""http://cuatrodoce.com/?p=470"">la primera semana de curro</a>, sinceramente ha sido bastante relajada, además el puente me ha servido para recargar las pilas a tope.

- <strong>Mehagustado</strong> bastante las <a href=""http://www.flickr.com/photos/lady-madonna/1353936893/"">quedadas blogueras de este finde</a>, el comer en un coreano (nunca había ido) y poder pasar un rato entretenido jugando a bolos y viendo que <a href=""http://www.flickr.com/photos/lady-madonna/1353918551/"">no soy tan tan malo como pensaba</a>, hay <a href=""http://cuatrodoce.com"">gente</a> mucho peor que yo en este juego.

- <strong>Nomehagustado</strong> la procrastinación salvaje que tengo ahora mismo en mi actividad bloguera, no he publicado nada ni en genbeta, ni en applesfera, ni aquí en el resistance pero es que entre ir al piso, quedar con la gente y tal vaya que no saco tiempo para todo.

- <strong>Mehagustado</strong> muchísimo montar con <a href=""http://childrenatyourfeet.com"">Cristina</a> el <em>X-Wing de Lego</em> que de momento tenemos en expuesto en el mueble del salón... la nave es genial, aunque nos costó una pasta he de reconocerlo, pero montarla conjuntamente en nuestra terraza tomándonos una horchata y al final ver el resultado ha sido genial.

- <strong>Nomehagustado</strong> comprobar que mi economía va de mal en peor, compras 4 cosas necesarias para vivir, una sartén, unos cuchillos, unas patatas para picar y un par de cervezas y te sacan 50 euros pero rápido, rápido. Dios, emanciparse es caro de la ostia.

- <strong>Mehagustado</strong> encontrarme en el trabajo con una chica que conocí hace tiempo y que además me enteré que tenemos un amigo común, pues estudiaron juntos, hace gracia que pasen estas cosas, te hacen pensar que <a href=""http://es.wikipedia.org/wiki/Seis_grados_de_separaci%C3%B3n"">la teoría de los seis grados de separación</a> quizás no sea una tontería.",20070911
Usuario,http://resistancefutile.com/2007/09/12/usuario/,"<p class=""frase"">-Oye, que he instalado un plugin para el mésenyer y ahora no me va internet
-Déjame ver… sí, tienes un problema de red en la <a href=""http://en.wikipedia.org/wiki/OSI_model"">capa 8</a></p>

(Vía <a href=""http://weblog.topopardo.com/?p=1610"">Punto y aparte</a>)",20070912
"¿iPod Touch o iPhone?",http://resistancefutile.com/2007/09/12/%c2%bfipod-touch-o-iphone/,"<img src='http://resistancefutile.com/wp-content/ipodtouch450.jpg' alt='ipod touch' class=""centro"" />

Desde que salió el iPod Touch tengo una gran duda que me preocupa bastante, <strong>voy a comprarme el iPod Touch? o me espero a comprar el iPhone?</strong> Bueno pues parece que <a href=""http://www.applesfera.com/2007/09/12-telefonica-se-encargara-del-iphone-en-espana"">los últimos rumores</a> indican que si quiero esperarme a tener el iPhone con una operadora local me vaya sentando porque no llegará hasta el año que viene y probablemente lo haga de la mano de <em>vomistar</em>.

Así que alguno dirá y porqué no haces como <a href=""http://unamito.blogspot.com"">unamito</a> o <a href=""http://sopmacsl.com"">sopmac</a> y te compras uno por <a href=""http://ebay.es"">ebay</a>, lo liberas y listo? Bueno la verdad que los precios que hay en ebay son la mar de tentadores, por unos 350 euros tienes un iPhone de 8GB activado y con el que poder trastear. Sin embargo es un terminal que se conecta a saco a internet por lo que la solución a eso es contratar un plan de datos (49 euros al mes con Vodafone), o bien pasarse a Yoigo (como mucho serán 36 euros al mes) o bien ponerle contraseña para que te la pida cada vez que se quiera conectar a inet (gracias <a href=""http://sopmacsl.com"">Samuel</a> por la info, no sabía de esta última opción). Pero ninguna de estas posibilidades me convence demasiado... ¿a vosotros sí? Entonces tenedlo claro, creo que comprando el iPhone acertaréis.

Sin embargo yo sigo apostando por comprar el <strong>iPod touch</strong>, aunque primero me gustaría saber de forma oficial cuáles son los planes de Apple para Europa y si realmente apuntan a que el iPhone no vaya a salir en España hasta el año próximo, si esto es así, la verdad es que creo que me compraré el touch y tira millas hasta la próxima actualización del iPhone que ya veré si vale la pena comprarlo o que. Pienso que de esta forma tengo de inmediato las característica que más me molan del iPhone sin quebraderos de cabeza y con 16GB, que es el doble de capacidad y que ya me valdrán para mi biblioteca musical (filtrando un poco claro) y algunos capítulos de series y tal. Además, al fin y al cabo, estoy bastante contento con mi Qtek S200, que como telefóno y organizador va bastante bien, en fin a ver qué se cuentan los de Apple de sus planes de comercialización a nivel europeo del iPhone y una vez confirmados dichos rumores, seguramente haga mi pedido de un iPod Touch con la inscripción <a href=""http://www.microsiervos.com/archivo/peliculas-tv/klaatu-barada-nikto.html"">""klaatu, barada niktó""</a>.

Lo que está claro es que el mes que viene tengo nuevo gadget fijo! <strong>Multitouch</strong> al poder!",20070912
"Cuatrodoce @ Work",http://resistancefutile.com/2007/09/12/cuatrodoce-work/,"Continuo un poco aburridete ya que todavía no me han asignado ningún proyecto así que navegando por la intranet me he encontrado una imagen impagable y no he podido <a href=""http://resistancefutile.com"">resistir</a> la tentación de publicarla.
<a href=""http://cuatrodoce.com/?p=470"">O donde las dan las toman</a>, ésta es la imagen corporativa del Señor <a href=""http://cuatrodoce.com/"">Pedro Aznar</a>. Como podéis ver en la imagen, Don Pedro aparece la mar de favorecido con su fantabulosa corbata con tonos rosas, si es que luego van los pakis que venden flores y le ofrecen  ""claveles de color rosita para gays"" guiñándole el ojo (verídico, sucedió en el kibuka el pasado finde).

<img src='http://resistancefutile.com/wp-content/7930.jpg' alt='Pedro Aznar' class=""centro_borde"" />


",20070912
"La teoría de la negación horizontal",http://resistancefutile.com/2007/09/12/la-teoria-de-la-negacion-horizontal/,"Bien os aviso que en este post me vuelvo a calzar la gorra de <strong>gurú de tres al cuarto</strong> y voy a disparar mi <em>paranoia personal galopante</em> para hacer un escrito poco convencional. Voy a hablar de ese detalle o situación que lo echa todo a perder.

Hay días en que uno va con siguiendo su estilo de vida, un día normal puede irse al traste por un hecho en concreto, por una nimiedad, una tontería que no estaba prevista. Ese hecho detonante provoca una reacción en cadena y pasas a verlo todo de forma negativa, vamos que <strong>te jode de lleno</strong>.

En la teoría de la negación horizontal, un determinado hecho sucede y ¡boom! echa a perder todo el buen humor, todas las esperanzas volcadas en un proyecto e incluso puede llevarte a ver mal todo en general. A veces puede ser recibir un SMS, o que te hagan un determinado comentario justo en el momento inapropiado, otras veces puede ocurrirte algo por sistema que te siente mal o que aborrezcas y el hecho de que suceda te lleva a la negación horizontal es decir a convertirte en un pesimista redomado y creer que tienes menos posibilidades que Calimero en el KFC.
 
Es en esos casos cuando uno tiene que echar el guante a lo aprendido en <a href=""http://resistancefutile.com/2006/11/19/happy-dog-style/"">la filosofía HDS</a> y debe intentar evitar que la negación se propague horizontalmente: es decir que ese detonante de negatividad afecte tan sólo a su ámbito de afectación concreto y no a todo lo que nos rodea. 

Seguramente <strong>nadie habrá entendido una puta mierda</strong> de lo que llevo escrito, así que lo que quiero decir es que hay veces que nos obsesionamos con que algún determinado aspecto de nuestras vidas va mal y lo extrapolamos a la situación general, por ejemplo: que no encuentres novia no significa que seas un desgraciado, simplemente puede significar que no has encontrado todavía a la persona adecuada y ese hecho no debe <em>handicaparte</em> (oh sí me encanta inventarme palabras ¿algún problema?) en tu desarrollo profesional o en la relación con tus amigos.

Hay veces en que uno se obsesiona con un determinado aspecto de su vida y no es capaz de parar, levantar la cabeza y ver el resto con cierta perspectiva. Pongo otro ejemplo porque me imagino caras de ¡que coño dice este tío!: Por ejemplo puede ser que en tu vida profesional te toque sufrir mucho en un determinado trabajo y eso te produzca preocupación pero lo realmente importante es ver que no todo se reduce al trabajo y que el hecho de que nos vaya mal en el trabajo no quiere decir que seamos unos inútiles en global ¿me explico?, hay que ver la cosas desde otra óptica, intentar no extrapolar esa pequeña dificultad a un estado de negatividad que afecte a todos los aspectos de nuestra vida.

En cierto modo hay que romper esa negatividad que puede apoderarse de nosotros y que nos hace ver la cosas de forma pesimista para valorar todo el conjunto.

Y sí, estimado lector creo que <strong>voy a aumentarme la medicación</strong> que me hace falta.",20070912
Capacidad,http://resistancefutile.com/2007/09/12/capacidad/,"<p class=""frase"">Hace dos años cuando salían los primeros mp3 de 512MB, decíamos ""joder ahí cabe toda mi música"" y ahora nos preocupamos por si nuestro reproductor queda corto con 16GB... somos la leche.</p><p align=""right"">-- Sabias palabras de <a href=""http://cuatrodoce.com"">Pedro Aznar</a>, el otro día.</p>",20070912
"¿Quién es tu ídolo?",http://resistancefutile.com/2007/09/16/%c2%bfquien-es-tu-idolo/,"<img src='http://resistancefutile.com/wp-content/220px-stevejobs_macworld2005.jpg' class=""derecha_borde"" alt='Steve Jobs' />Hoy mientras conducía de casa de mis padres a mi nuevo pisito (no quiero agobiaros con las 10000 cosas que nos quedan por hacer, esto es como el <a href=""http://es.wikipedia.org/wiki/S%C3%ADsifo"">mito de sísifo</a> o algo parecido) oigo que en la radio en un <a href=""http://www.rac1.org/?cat=20&mc=1"">programa de RAC 1 ""Vía lliure""</a> (Vía libre) preguntaban a los oyentes si tenían algún mito, cuando lo que querían decir supongo es un ídolo, alguien de referencia, es decir cuando eres super fan de un tío/tía que admiras profundamente.

Un tipo ha dicho que para él, un mito es el ""Señor Stewart"" que es el mote con el que cariñosamente llamaba a <a href=""http://es.wikipedia.org/wiki/Woody_Allen"">Woody Allen</a>, su director fetiche, del que decía que había visto todas sus películas y que le llenaba de orgullo y satisfacción que hubiera decidido rodar la última en Barcelona, lo de Sr. Stewart viene porque su nombre real es <em>Allen Stewart Königsberg</em>. Otra señora ha dicho que su ídolo era <a href=""http://es.wikipedia.org/wiki/Katharine_Hepburn"">Catherine Hepburn</a>, de la cual destacaba que era una gran actriz y que además su vida personal era digna de mención porque había tenido una vida bastante libre y plena. 

Yo rápidamente tras escuchar a esto dije bueno y ¿Cuál es tu ídolo? ¿A quién admiras? Y me vino un nombre a la cabeza: <a href=""http://es.wikipedia.org/wiki/Steve_Jobs"">Steve Jobs</a> (bueno en realidad primero pensé en <a href=""http://solo.infames.org"">ti</a> ya lo sabes). Él se hizo a si mismo, es un luchador, es una persona que siempre ha querido hacer cosas grandes y que se ha desvivido siempre por dar cosas  nuevas al mundo, por lanzar productos útiles de cara al público, el Mac, el iMac, el iPod, el iPhone... y además pasando por dificultades muy jodidas como que le expulsaran de la compañía que fundó o de tipo personal con su enfermedad que superó. El señor Jobs se mantiene al frente de Apple y está cada día al pié del cañón, es un tipo implicado en lo que a su compañía se refiere y siempre ha tenido un objetivo: <strong>MEJORAR</strong>. Mejorar lo que existe y ofrecer soluciones nuevas es por eso que admiro su saber hacer y su estilo de vida.

Luego llamó otra oyente del programa y dijo que su ídolo era el feo de los <a href=""http://www.youtube.com/watch?v=gc5xk9wVA0o"">hermanos Calatrava</a> y otra más descubrió que sus ídolos son el <a href=""http://www.duodinamico.com/"">Dúo Dinámico</a> pero eso es otra historia.",20070916
"Mehagustado/Nomehagustado [16/09/2007]",http://resistancefutile.com/2007/09/17/mehagustadonomehagustado-16092007/,"- <strong>Nomehagustado</strong> que uno de mis amigotes del Mundo Real &trade; tuviera un accidente de moto y se fracturara dos costillas, menos mal que hoy ya está en su casa iniciando la recuperación

- <strong>Mehagustado</strong> mucho descansar este finde, me lo he pasado genial, hemos comprado cositas para el piso (y nuestra cuenta corriente sigue en caída libre) y he desconectado a tope del trabajo, no debería porque tengo que terminar un tema pendiente.

- <strong>Nomehagustado</strong> que el Barça empatase otra vez a 0 contra un equipo que tampoco es nada del otro mundo (con todos mis respetos) como es el Osasuna, estamos en una dinámica bastante mala, el presidente haciendo declaraciones rimbombantes, el entrenador cuestionado, la plantilla que cada uno tira a su bola, las jóvenes promesas descolocadas, los cracks en plan vago y faltos de ritmo, en fin... a ver si en el partido de Champions en casa contra el Lyon hay algún revulsivo. 

- <strong>Nomehagustado</strong> que la selección de básket perdiera el europeo en el último minuto y por un tiro que no le ha entrada a Pau Gasol, una pena, creo que los chavales estos han merecido ganar, o sea han perdido dos partidos en toda la competición y los dos por un punto de diferencia... en fin mala pata, aunque no hay que perder de vista que plata en un europeo, perdonad pero no está nada mal como resultado.

- <strong>Mehagustado</strong> el ritmo de trabajo en el curro del MundoReal &trade; estamos en la preventa que es una parte que me encanta del trabajo de la consultoría, hay que definir conceptos, investigar, aportar ideas, hacer presentaciones, es algo excitante.

- <strong>Mehagustado</strong> que <a href=""http://unsanity.com/haxies/shapeshifter"">ShapeShifter</a> se actualizara a la versión 2.5 que me parece que incluso han mejorado un poco el rendimiento. Además también han salido varios temas que están bastante bien: <a href=""http://macthemes2.net/2007/08/23/rhino-released/"">rhino</a> y <a href=""http://macthemes2.net/2007/08/25/theme-review-disingenuous/"">disingenous</a>

- <strong>Mehagustado</strong> mucho mucho la peli <a href=""http://es.movies.yahoo.com/l/la-jungla-40/index-10071.html"">""La jungla 4.0""</a> <em>John McClane</em> en estado puro, grandisimas frases, situaciones muy muy inverosímiles y un argumento bastante simplón, pero la figura del prota ensalzada al máximo resulta genial y la peli es super entretenida y despierta bastantes risas. Bastante bien el papel de <a href=""http://en.wikipedia.org/wiki/Justin_Long"">Justin Long</a> y estelar la aparición de <a href=""http://en.wikipedia.org/wiki/Kevin_smith"">Kevin Smith</a>.

- <strong>Mehagustado</strong> los capítulos de ""IT Crowd"" y de ""A dos metros bajo tierra"" (que ya estamos terminando), tengo un poco parada ""Star Trek Voyager"", a ver cuando tengo la posibilidad de seguir con ella.

- <strong>Nomehagustado</strong> que mi procrastinación, el curro, el finde exprimido al máximo por el curro y demás casi no me permiten postear en genbeta y applesfera, la verdad es que o me como horas de sueño o no sé como me lo voy a hacer.

- <strong>Mehagustado</strong> que ya se sepa un poco más de los planes de Apple para el iPhone en Europa, a ver si en este evento del día 18 nos desvelan ya definitivamente qué planes hay. Seguramente al concluir el evento y salvo sorpresas mayúsculas (es decir que saliera en España ya o algo así) haré el pedido del iPod touch, qué ganas tengo de tenerlo y toquetearlo, ya tengo pensada la inscripción (<a href=""http://www.thinkwasabi.com/2006/05/21/%C2%A1klaatu-barada-nikto/"">klaatu, barada, nikto</a>) hoy ya he decidido cómo se llamará: <a href=""http://en.wikipedia.org/wiki/Gort_%28The_Day_the_Earth_Stood_Still%29"">Gort</a>, estaba claro.",20070916
"Gort está de camino",http://resistancefutile.com/2007/09/18/gort-esta-de-camino/,"Ya viene...

<img src='http://resistancefutile.com/wp-content/zz790e6eb8.png' alt='Gort' class=""centro"" />

Y os castigará a todos sucios defensores de comprar un iPhone por eBay. ",20070918
"Una pinta de Guiness a vuestra salud",http://resistancefutile.com/2007/09/20/una-pinta-de-guiness-a-vuestra-salud/,"<img src='http://resistancefutile.com/wp-content/zz7b1a59fd.png' class=""derecha"" alt='Guiness pint' /><a href=""http://childrenatyourfeet.com"">Cris</a> y yo nos marchamos el sábado muy temprano a Irlanda, estaremos 4 días en <a href=""http://maps.google.es/maps?hl=es&q=dublin&oe=UTF-8&ie=UTF8&ll=53.362026,-6.2677&spn=0.184392,0.466232&z=11&iwloc=addr&om=1"">Dublín</a>, tenemos intención de visitar un día los <a href=""http://www.cliffsofmoher.ie/"">cliffs of moher</a> (nada que ver con <a href=""http://en.wikipedia.org/wiki/Mohinder_Suresh"">Mohinder</a>) y otro día <a href=""http://maps.google.es/maps?f=q&hl=es&geocode=&q=belfast&ie=UTF8&ll=54.614629,-5.929871&spn=0.178928,0.466232&z=11&iwloc=addr&om=1"">Belfast</a> con lo que en la capital estaremos 2 días que espero que nos dé para visitar la ciudad.

La verdad es que Irlanda es un país que siempre he tenido mucha ilusión por visitar. Hay mucha gente que antes preferiría seguramente otros destinos, pero no sé el misticismo que encierra el país siempre me ha llamado la atención, los tréboles de 4 hojas (que buscaré como un poseso), la mitología de duendes y gnomos, el aspecto risueño y desenfadado de sus gentes y lo verde que espero que sea todo el entorno me hacen tener muchas ganas por conocer ese lugar, esa isla británica que seguro que tiene un espíritu tan o más fuerte como sus parientes ingleses.

Por tanto no esperéis que actualice mucho el blog, ni que publique cosas en applesfera/genbeta (que este mes mi participación ha sido lamentablemente baja por temas de piso y curro) porque básicamente me pillará un poco lejos de todo. En el curro la verdad es que espero que no se me complique la historia, porque estoy en una encrucijada entre 3 frentes potentes que no sé muy bien como voy a salir airoso de todos ellos, tan sólo espero que mañana no se tuerzan demasiado las cosas y pueda el sábado pillar ese avión de clickair hacia tierras irlandesas (espero que con toda seguridad).

... y nos tomaremos una pinta de Guiness a vuestra salud ;)",20070920
"Work, work, work!",http://resistancefutile.com/2007/09/29/work-work-work/,"llevo unos días en el nuevo curro que lo estoy flipando, no estoy en uno ni dos sino en tres <em>fregaos</em> al mismo tiempo. Primero me pusieron a preparar una presentación para un cliente que quería ver soluciones de movilidad (PDAs y el rollo) así que me entregué a mi amado PowerPoint (siempre compila, menos cuando se cuelga) y tiré millas pensando que con Keynote 08 quedaría mejor ;)

Mientras estaba en reuniones con las personas a cargo del proyecto (o mejor dicho proyecto potencial) me enchufaron una PoC (proof-of-concept, prueba de concepto, ya sabéis que en determinados sectores si se puede usar un vocablo en inglés es mejor y si usan un acrónimo en inglés se corren de placer)  con una tecnología que no había tocado, sin embargo sí tengo un poco de experiencia en el tema, pero lo estoy pasando bastante mal porque claro tengo que adaptarme a trabajar con este entorno que es muy distinto al que yo había visto y además me está pasando lo que pasa siempre: ""no esta prueba son tres chorraditas que las haces en una tarde"" y luego terminas teninendo que estudiarte la biblia en verso y del revés. 

Pero suma y sigue porque todavía tenían otra cosa para darme, una propuesta que se les tiene que hacer a otro cliente que está haciendo unas sesiones de brainstorming con nosotros y otra consultora porque definitivamente no tiene idea de lo que quiere. Así que tengo que asistir a reuniones maratonianas donde casi no sé qué están contando (hay mucha jerga económica y de gestión) y sacar conclusiones e investigar qué ofertas de nuestro catálogo de servicios aplicar (que claro si tu negocio es vender patatas tendrás poco donde elegir, pero si vendes tapiporlas, retruécanos, janderklanders, trócolas y condensadores de fluzo lo tienes más jodido. Además el cliente tiene la sede en las quimbambas y como me toque ir ahí me supone una putada de la ostia (solo digo que hay que coger avión/barco para ir allí).

Y lo mejor de todo es que estoy disfrutando un huevo con los 3 proyectos, aunque me vengan collejas de 3 sitios distintos, aunque tenga que quedarme algún día hasta tarde para sacar adelante las historias, porque las tres situaciones son distintas: en la primera el cliente ni sabe que tiene una necesidad, es una presentación para informarse, en la segunda sabe perfectamente lo que quiere y te pide que demuestres tu maestría en una prueba de concepto y en la tercera el cliente ha identificado que tiene un problema pero no sabe ni cual es ni la forma en como lo va a solucionar. Además esto de codearme con gerentes y socios me mola cantidad son tíos con una experiencia brutal ( y sí me dan 30000 millones de vueltas pero puedo aprender a saco) y así ves la forma en la que trabajan.

La contrapartida a todo esto es que casi no tengo tiempo de bloguear, mi ritmo ha bajado en picado este mes y tengo que organizarme mejor el tiempo, pero es que entre el curro y el piso no doy para todo, en fin veremos si puedo organizarme un poco mejor en adelante en este fantástico mes de octubre que tenemos delante con cantidad y cantidad de cosas impresionantes: me llega el iPod touch, llega Leopard, se conocerán (digo yo) más detalles del iPhone, recibiremos el pedido de camisetas que hicimos hace tiempo en threadless y (dejo para el final lo mejor) espero y confío que poodamos dar el paso al nuevo pisito definitivamente (estas líneas las escribo en el comedor, con el Powermac G4 de momento instalado ahí).

",20070929
